# T          sigma           mu
     24.4234    0.653054    0.749936
     24.5455    0.605968    0.766803
     24.6682    0.581465    0.808077
     24.7915    0.581995    0.798545
     24.9155     0.63639     0.82554
     25.0401    0.581707    0.773277
     25.1653    0.610376    0.810285
     25.2911    0.599053    0.755236
     25.4176    0.619507    0.800864
     25.5446    0.618942    0.849755
     25.6724    0.569205    0.770672
     25.8007    0.609197    0.764103
     25.9297    0.700723    0.783857
     26.0594    0.592615    0.814273
     26.1897    0.568277    0.811473
     26.3206    0.655643    0.851147
     26.4522    0.656929    0.825108
     26.5845    0.636769    0.842493
     26.7174    0.557882     0.74999
      26.851    0.582604    0.815531
     26.9853     0.61258    0.787575
     27.1202    0.591905    0.813133
     27.2558    0.658024    0.827914
     27.3921    0.607841    0.831289
      27.529    0.635833    0.832838
     27.6667    0.576978    0.807837
      27.805    0.608688    0.813506
      27.944    0.667492    0.772929
     28.0837    0.561051    0.795564
     28.2242    0.665546    0.865801
     28.3653    0.582119    0.730009
     28.5071    0.690516    0.838751
